,,,price,CO2_emissions,url,is_electric,autonomous_range
BMW,X3,xDrive30e M Sport,65800,45,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X3,False,
BMW,X3,sDrive18d xLine,49950,147,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X3,False,
BMW,X3,sDrive18d M Sport,55950,147,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X3,False,
BMW,X3,xDrive20d xLine,53950,151,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X3,False,
BMW,X3,xDrive20d M Sport,59950,151,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X3,False,
BMW,X3,xDrive30d xLine,60650,162,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X3,False,
BMW,X3,xDrive30d M Sport,66650,162,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X3,False,
BMW,X3,M40d,75900,173,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X3,False,
BMW,X4,xDrive30i xLine,59500,171,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X4,False,
BMW,X4,xDrive30i M Sport,65300,171,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X4,False,
BMW,X4,M40i,79650,198,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X4,False,
BMW,X4,xDrive20d xLine,57800,149,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X4,False,
BMW,X4,xDrive20d M Sport,63600,149,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X4,False,
BMW,X4,xDrive30d xLine,64500,164,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X4,False,
BMW,X4,xDrive30d M Sport,70300,164,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X4,False,
BMW,X4,M40d,78650,172,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X4,False,
BMW,X5-5-places,xDrive40i 333 BVA8 Lounge,75000,204,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive40i 333 BVA8 xLine,81400,204,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive40i 333 BVA8 M Sport,82850,204,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,M50i 530 BVA8 M Performance,98550,263,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,X5 M 625 BVA8 Compétition,145400,291,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive45e 394 BVA8 Lounge,84350,27,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive45e 394 BVA8 xLine,90150,27,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive45e 394 BVA8 M Sport,91000,27,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive25d 231 BVA8 Lounge,66050,184,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive25d 231 BVA8 xLine,72450,184,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive25d 231 BVA8 M Sport,73500,184,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive30d 286 BVA8 Lounge,73100,173,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive30d 286 BVA8 xLine,79500,173,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive30d 286 BVA8 M Sport,80550,173,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive40d 340 BVA8 Lounge,78300,180,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive40d 340 BVA8 xLine,85750,180,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-5-places,xDrive40d 340 BVA8 M Sport,84700,180,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-5-places,False,
BMW,X5-7-places,xDrive40i 333 BVA8 Lounge,77450,204,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive40i 333 BVA8 xLine,83850,204,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive40i 333 BVA8 M Sport,85300,204,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive25d 231 BVA8 Lounge,68500,184,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive25d 231 BVA8 xLine,74900,184,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive25d 231 BVA8 M Sport,75950,184,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive30d 286 BVA8 Lounge,75550,173,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive30d 286 BVA8 xLine,81950,173,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive30d 286 BVA8 M Sport,83000,173,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive40d 340 BVA8 Lounge,80750,180,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive40d 340 BVA8 xLine,88200,180,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X5-7-places,xDrive40d 340 BVA8 M Sport,87150,180,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X5-7-places,False,
BMW,X6,xDrive 40i 340 BVA8 Lounge,81700,202,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,xDrive 40i 340 BVA8 xLine,86900,202,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,xDrive 40i 340 BVA8 M Sport,87750,202,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,M50i 530 BVA8,101800,257,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,X6 M Competition 625 BVA8,148200,286,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,xDrive 30d 286 BVA8 Lounge,79800,172,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,xDrive 30d 286 BVA8 xLine,85000,172,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,xDrive 30d 286 BVA8 M Sport,85850,172,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,xDrive 40d 340 BVA8 Lounge,85000,179,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,xDrive 40d 340 BVA8 xLine,90200,179,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X6,xDrive 40d 340 BVA8 M Sport,91050,179,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X6,False,
BMW,X7,xDrive40i 340 BVA8,98000,231,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X7,False,
BMW,X7,xDrive40i 340 BVA8 Exclusive,102450,231,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X7,False,
BMW,X7,xDrive40i 340 BVA8 M Sport,103750,231,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X7,False,
BMW,X7,M50i 530 BVA8 M Performance,121550,280,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X7,False,
BMW,X7,xDrive40d 340 BVA8,97000,202,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X7,False,
BMW,X7,xDrive40d 340 BVA8 Exclusive,101450,202,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X7,False,
BMW,X7,xDrive40d 340 BVA8 M Sport,102750,202,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/X7,False,
BMW,Z4,sDrive20i 197 Z4,46650,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,sDrive20i 197 Sport,51200,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,sDrive20i 197 M Sport,53300,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,sDrive20i 197 BVA8 Z4,49150,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,sDrive20i 197 BVA8 Sport,53700,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,sDrive20i 197 BVA8 M Sport,55800,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,sDrive30i 258 BVA8 Z4,55050,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,sDrive30i 258 BVA8 Sport,59600,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,sDrive30i 258 BVA8 M Sport,61700,161,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMW,Z4,M40i 340 BVA8 M Performance,68000,181,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMW/modele/Z4,False,
BMWi,i3,i3 120 Ah,39950,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/i3,True,305
BMWi,i3,i3s 120 Ah,43550,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/i3,True,283
BMWi,i4,eDrive 40,59700,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/i4,True,590
BMWi,i4,eDrive 40 M Sport,63350,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/i4,True,590
BMWi,i4,M50,71650,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/i4,True,510
BMWi,iX,xDrive 40,86250,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/iX,True,371
BMWi,iX,xDrive 50,103500,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/iX,True,550
BMWi,iX3,iX3 286 Inspiring,69950,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/iX3,True,460
BMWi,iX3,iX3 286 Impressive,76350,0,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BMWi/modele/iX3,True,460
BUGATTI,Chiron,8.0 W16 DSG,2400000,506,https://www.latribuneauto.com/caracteristiques-voitures-neuves/BUGATTI/modele/Chiron,False,
CITROEN,C3,1.2 PureTech 83 Live,15600,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 83 Feel,16800,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 83 Feel Pack,17600,123,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 83 Shine,19250,123,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 83 Shine Pack,20250,123,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 110 Feel Pack,19350,124,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 110 Shine,21000,124,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 110 Shine Pack,21900,125,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 110 Shine EAT6,22400,133,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 110 Shine Pack EAT6,23300,134,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 83 C-Series,18550,123,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.2 PureTech 110 C-Series,20200,124,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.6 BlueHDi 100 Feel,19600,111,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.6 BlueHDi 100 Feel Pack,20400,111,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.6 BlueHDi 100 Shine,22150,112,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.6 BlueHDi 100 Shine Pack,23050,112,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3,1.6 BlueHDi 100 C-Series,21350,112,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3,False,
CITROEN,C3-Aircross,1.2 PureTech 110 S&S Live,18850,132,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 110 S&S Feel,20200,132,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 110 S&S Feel Pack,21350,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 110 S&S Shine,23100,132,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 110 S&S Shine Pack,24800,136,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 130 S&S EAT6 Feel Pack,23750,137,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 130 S&S EAT6 Shine,25500,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 130 S&S EAT6 Shine Pack,27200,141,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 110 S&S C-Series,23200,132,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.2 PureTech 130 S&S EAT6 C-Series,25600,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.5 BlueHDi 110 S&S Feel Pack,22800,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.5 BlueHDi 110 S&S Shine,24550,121,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.5 BlueHDi 110 S&S Shine Pack,26250,124,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.5 BlueHDi 120 S&S EAT6 Shine,26950,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.5 BlueHDi 120 S&S EAT6 Shine Pack,28650,134,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.5 BlueHDi 110 S&S C-Series,24650,121,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C3-Aircross,1.5 BlueHDi 120 S&S EAT6 C-Series,27050,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C3-Aircross,False,
CITROEN,C4,1.2 PureTech 100 S&S Live,20900,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 100 S&S Feel,23400,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 130 S&S Feel,24900,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 130 S&S Feel Pack,26400,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 130 S&S Shine,27300,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 130 S&S EAT8 Feel,26900,132,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 130 S&S EAT8 Feel Pack,28400,130,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 130 S&S EAT8 Shine,29300,130,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 130 S&S EAT8 Shine Pack,30500,130,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 155 S&S EAT8 Shine,30550,133,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.2 PureTech 155 S&S EAT8 Shine Pack,31750,133,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.5 BlueHDi 110 S&S Live,23200,116,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.5 BlueHDi 110 S&S Feel,25700,115,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.5 BlueHDi 110 S&S Feel Pack,27200,113,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.5 BlueHDi 110 S&S Shine,28100,113,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.5 BlueHDi 130 S&S EAT8 Feel,28700,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.5 BlueHDi 130 S&S EAT8 Feel Pack,30200,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.5 BlueHDi 130 S&S EAT8 Shine,31100,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C4,1.5 BlueHDi 130 S&S EAT8 Shine Pack,32300,120,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C4,False,
CITROEN,C5-Aircross,1.2 PureTech 130 S&S Live,27850,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
CITROEN,C5-Aircross,1.2 PureTech 130 S&S Feel,30350,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
CITROEN,C5-Aircross,1.2 PureTech 130 S&S Feel Pack,32000,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
CITROEN,C5-Aircross,1.2 PureTech 130 S&S Feel EAT8,33350,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
CITROEN,C5-Aircross,1.2 PureTech 130 S&S Feel Pack EAT8,35000,147,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
CITROEN,C5-Aircross,1.2 PureTech 130 S&S Shine EAT8,36950,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
CITROEN,C5-Aircross,1.2 PureTech 130 S&S Shine Pack EAT8,38400,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/CITROEN/modele/C5-Aircross,False,
